date,city,temp,rain,humidity,wind,pm25,event,population,heat_stress_cases,flood_injuries,resp_issues,vector_diseases,waterborne_diseases,mental_health_cases,emergency_calls,beds_needed,staff_needed,icu_needed,ventilators_needed,ambulances_needed,economic_cost,energy_usage,water_usage,waste_generated,high_heat_risk,high_flood_risk,high_resp_risk,high_vector_risk,high_waterborne_risk,health_tips,sustainability_tips
2023-07-07,Pune,29.6,157.3,74.0,4.8,16.0,None,3.1,0.0,2.3,0.1,1.8,1.8,4.0,1.8,10,6,2,1,1,52507,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-07,Jaipur,30.1,145.2,60.9,7.5,54.1,None,3.0,0.0,0.9,0.4,1.9,1.1,2.9,1.9,10,6,2,1,1,38299,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-07,Lucknow,32.1,168.1,70.1,7.0,63.4,None,2.8,0.2,1.4,0.4,2.1,1.8,3.7,1.6,10,6,2,1,1,50103,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-08,Delhi,31.7,126.7,69.9,3.7,76.2,None,16.8,1.1,6.1,2.4,7.9,11.3,26.9,7.8,10,6,2,1,1,246298,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-08,Mumbai,37.5,242.6,61.9,15.2,67.8,Drought,12.5,3.0,10.3,2.0,12.0,8.1,81.9,10.4,10,6,2,1,1,425445,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-08,Kolkata,29.8,249.8,93.6,3.7,53.3,None,4.5,0.0,4.7,0.4,5.1,5.3,6.7,4.1,10,6,2,1,1,125263,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-08,Chennai,35.3,226.6,81.1,6.1,23.8,None,4.6,0.6,4.6,0.3,3.7,4.2,10.7,3.6,10,6,2,1,1,116671,150,3000,20,1,1,0,1,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-08,Bangalore,35.1,139.6,62.1,12.6,57.7,Drought,8.4,0.9,2.1,0.8,5.7,3.2,50.4,3.5,10,6,2,1,1,196774,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-08,Hyderabad,30.9,180.0,72.2,8.7,23.7,None,6.8,0.2,3.9,0.3,5.3,4.0,9.8,3.6,10,6,2,1,1,123119,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-08,Ahmedabad,31.2,140.8,74.1,9.5,32.6,None,5.6,0.2,2.1,0.4,4.2,2.7,6.9,2.7,10,6,2,1,1,86168,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-08,Pune,29.6,167.7,77.1,5.2,16.8,None,3.1,0.0,2.1,0.1,1.9,2.3,3.4,1.7,10,6,2,1,1,52004,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-08,Jaipur,32.8,139.4,55.2,8.0,52.6,None,3.0,0.3,1.6,0.4,2.6,1.6,3.6,2.1,10,6,2,1,1,55565,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-08,Lucknow,31.8,150.9,69.4,2.3,67.5,None,2.8,0.1,1.5,0.4,1.1,2.2,3.9,2.0,10,6,2,1,1,43474,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-09,Delhi,31.8,122.5,64.5,5.3,78.4,None,16.8,1.1,4.7,2.3,14.8,8.6,15.0,9.6,10,6,2,1,1,269433,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-09,Mumbai,39.1,246.9,60.9,16.2,76.4,Drought,12.5,2.8,8.6,2.8,9.1,6.8,52.3,11.6,10,6,2,1,1,322559,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-09,Kolkata,30.4,253.2,89.9,6.2,57.2,None,4.5,0.1,3.9,0.5,4.6,3.8,5.8,4.1,10,6,2,1,1,107695,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-09,Chennai,35.2,219.4,85.9,8.8,18.9,None,4.6,0.7,2.7,0.2,3.8,3.8,14.4,3.1,10,6,2,1,1,108138,150,3000,20,1,1,0,1,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-09,Bangalore,36.4,122.6,63.5,17.3,52.8,Drought,8.4,2.1,3.7,0.9,4.6,1.7,38.8,3.7,10,6,2,1,1,175849,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-09,Hyderabad,32.8,168.4,78.3,4.1,28.7,None,6.8,0.7,4.4,0.4,3.9,6.6,10.2,4.6,10,6,2,1,1,126991,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-09,Ahmedabad,34.3,154.6,72.5,6.8,32.6,None,5.6,0.8,3.9,0.3,3.3,3.1,8.6,3.5,10,6,2,1,1,100057,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-09,Pune,28.3,167.8,75.9,6.3,10.1,None,3.1,0.0,2.2,0.1,1.5,1.5,5.4,2.1,10,6,2,1,1,49794,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-09,Jaipur,31.6,133.7,62.3,7.8,40.4,None,3.0,0.1,1.3,0.3,1.3,1.5,3.1,1.2,10,6,2,1,1,37899,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-09,Lucknow,29.7,155.7,72.5,3.6,61.8,None,2.8,0.0,1.3,0.4,1.8,1.5,4.3,1.4,10,6,2,1,1,44838,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-10,Delhi,31.9,130.3,67.6,7.5,79.6,None,16.8,1.0,6.1,2.9,15.1,7.9,28.5,9.8,10,6,2,1,1,310407,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-10,Mumbai,36.3,256.1,60.3,16.5,74.7,Drought,12.5,2.2,12.0,1.9,13.7,7.2,64.7,12.0,10,6,2,1,1,413731,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-10,Kolkata,30.0,241.5,87.0,7.5,57.0,None,4.5,0.0,3.7,0.5,4.0,4.4,7.2,3.3,10,6,2,1,1,104991,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-10,Chennai,34.0,222.5,88.8,6.7,23.2,None,4.6,0.4,4.7,0.3,3.9,4.6,5.9,5.1,10,6,2,1,1,110149,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-10,Bangalore,33.7,138.7,58.0,14.3,50.0,Drought,8.4,1.0,4.5,0.7,4.9,1.8,33.9,5.3,10,6,2,1,1,169201,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-10,Hyderabad,31.5,174.3,78.9,6.2,30.2,None,6.8,0.3,3.7,0.5,4.8,5.0,14.7,4.2,10,6,2,1,1,131931,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-10,Ahmedabad,34.1,149.2,65.8,7.3,35.9,None,5.6,0.5,2.2,0.5,3.9,2.5,10.2,2.5,10,6,2,1,1,92648,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-10,Pune,28.9,168.4,78.2,2.9,15.5,None,3.1,0.0,1.2,0.1,2.8,2.0,6.5,1.8,10,6,2,1,1,58703,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-10,Jaipur,31.8,144.6,62.6,5.0,43.8,None,3.0,0.1,1.5,0.3,2.3,2.6,4.7,2.6,10,6,2,1,1,57245,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-10,Lucknow,32.4,153.1,67.0,2.4,67.4,None,2.8,0.2,1.4,0.5,1.8,2.2,5.8,1.7,10,6,2,1,1,53318,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-11,Delhi,28.7,135.1,63.6,3.3,71.4,None,16.8,0.0,8.5,2.4,10.6,10.3,27.4,8.9,10,6,2,1,1,284913,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-11,Mumbai,37.6,249.0,69.1,20.5,65.0,Drought,12.5,2.6,11.9,2.5,8.2,6.9,52.5,14.9,10,6,2,1,1,337552,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-11,Kolkata,31.0,243.0,94.1,4.2,58.3,None,4.5,0.2,3.6,0.6,4.3,3.6,6.2,4.5,10,6,2,1,1,102958,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-11,Chennai,35.4,211.1,80.1,6.4,20.4,None,4.6,0.8,2.2,0.2,4.2,3.4,12.6,2.2,10,6,2,1,1,104636,150,3000,20,1,1,0,1,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-11,Bangalore,34.3,122.3,62.4,13.6,52.8,Drought,8.4,1.0,3.0,0.9,6.3,1.9,25.0,5.0,10,6,2,1,1,155285,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-11,Hyderabad,32.4,168.5,78.7,9.0,24.7,None,6.8,0.5,3.8,0.3,6.4,4.0,8.8,5.3,10,6,2,1,1,132430,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-11,Ahmedabad,32.3,144.8,69.5,4.6,45.1,None,5.6,0.2,1.9,0.7,4.5,3.0,9.1,3.0,10,6,2,1,1,95100,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-11,Pune,30.9,169.5,72.2,6.2,29.5,None,3.1,0.1,1.5,0.1,1.2,2.4,4.9,1.6,10,6,2,1,1,44241,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-11,Jaipur,32.0,130.8,55.4,10.0,43.7,None,3.0,0.2,1.0,0.3,2.0,1.6,6.0,1.7,10,6,2,1,1,49461,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-11,Lucknow,30.4,168.2,71.9,2.6,59.3,None,2.8,0.0,1.6,0.3,1.4,2.2,3.3,1.7,10,6,2,1,1,44297,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-12,Delhi,29.6,139.2,67.3,4.6,61.0,None,16.8,0.0,6.3,1.9,12.1,10.3,21.9,8.0,10,6,2,1,1,267920,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-12,Mumbai,36.0,248.4,62.0,19.5,73.8,Drought,12.5,2.5,7.4,2.2,15.0,6.2,56.8,11.0,10,6,2,1,1,373085,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-12,Kolkata,31.2,252.8,91.6,5.7,58.2,None,4.5,0.2,2.4,0.5,3.9,5.0,8.5,3.6,10,6,2,1,1,99444,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-12,Chennai,34.2,216.8,86.8,9.8,25.9,None,4.6,0.7,4.8,0.2,3.7,3.1,7.6,3.3,10,6,2,1,1,107062,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-12,Bangalore,34.2,134.8,61.9,13.0,50.0,Drought,8.4,1.5,3.8,1.1,5.6,2.8,25.4,5.3,10,6,2,1,1,162681,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-12,Hyderabad,30.9,175.2,74.8,4.7,29.7,None,6.8,0.1,3.2,0.4,5.3,3.5,11.5,4.5,10,6,2,1,1,118652,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-12,Ahmedabad,33.8,159.0,74.8,6.7,44.0,None,5.6,0.7,3.7,0.5,4.4,2.9,6.9,3.4,10,6,2,1,1,104763,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-12,Pune,28.2,166.0,75.7,2.6,27.5,None,3.1,0.0,2.2,0.2,1.7,2.3,5.0,1.7,10,6,2,1,1,55054,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-12,Jaipur,31.2,148.8,64.0,8.4,54.9,None,3.0,0.1,2.0,0.4,1.9,2.1,6.1,2.2,10,6,2,1,1,58740,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-12,Lucknow,32.5,150.4,72.8,2.9,50.5,None,2.8,0.2,1.3,0.3,1.9,1.8,3.0,1.6,10,6,2,1,1,45363,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-13,Delhi,28.3,120.2,64.3,5.6,71.8,None,16.8,0.0,6.7,2.7,9.1,5.6,29.8,6.5,10,6,2,1,1,242293,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-13,Mumbai,37.6,243.7,66.7,17.5,61.4,Drought,12.5,3.1,11.6,1.9,12.3,6.2,46.6,12.9,10,6,2,1,1,360347,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-13,Kolkata,31.8,244.3,90.2,8.1,58.0,None,4.5,0.3,3.7,0.4,5.5,3.0,7.0,2.4,10,6,2,1,1,115071,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-13,Chennai,34.5,217.0,80.4,9.9,16.6,None,4.6,0.7,4.7,0.1,3.3,5.7,6.5,4.1,10,6,2,1,1,110469,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-13,Bangalore,35.7,126.0,60.3,16.3,50.0,Drought,8.4,1.6,3.6,1.0,5.5,3.0,46.6,5.3,10,6,2,1,1,202829,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-13,Hyderabad,29.7,179.5,75.9,3.8,30.6,None,6.8,0.0,6.1,0.4,4.3,4.0,10.1,3.7,10,6,2,1,1,130684,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-13,Ahmedabad,31.5,146.6,73.3,4.0,38.2,None,5.6,0.3,2.4,0.3,3.0,3.9,10.1,2.2,10,6,2,1,1,88829,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-13,Pune,31.3,159.0,71.0,3.4,19.1,None,3.1,0.1,1.7,0.2,1.8,2.0,5.8,2.5,10,6,2,1,1,53005,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-13,Jaipur,30.8,133.0,59.2,6.2,41.6,None,3.0,0.1,1.1,0.2,2.5,1.3,4.3,1.5,10,6,2,1,1,50460,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-13,Lucknow,32.6,159.1,68.8,2.4,55.0,None,2.8,0.2,1.1,0.3,2.4,1.8,4.4,1.9,10,6,2,1,1,51455,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-14,Delhi,31.9,122.3,62.7,7.3,79.7,None,16.8,1.2,7.1,2.1,8.8,9.1,24.9,8.6,10,6,2,1,1,249857,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-14,Mumbai,37.0,249.2,62.2,18.3,74.1,Drought,12.5,2.4,8.5,1.5,16.6,5.8,60.6,17.0,10,6,2,1,1,399340,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-14,Kolkata,30.2,248.0,88.9,8.6,46.8,None,4.5,0.0,4.5,0.6,4.2,4.7,6.8,4.5,10,6,2,1,1,113406,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-14,Chennai,34.0,215.5,86.2,4.2,13.7,None,4.6,0.6,4.6,0.1,3.2,3.1,6.7,3.5,10,6,2,1,1,97565,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-14,Bangalore,35.6,133.8,62.3,12.2,50.0,Drought,8.4,1.6,4.8,0.9,4.8,2.1,39.6,5.1,10,6,2,1,1,187251,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-14,Hyderabad,32.8,166.8,74.0,6.1,18.9,None,6.8,0.6,4.1,0.3,7.0,3.8,10.2,4.8,10,6,2,1,1,143195,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-14,Ahmedabad,33.8,153.5,71.7,9.2,37.0,None,5.6,0.5,3.0,0.4,4.9,3.7,8.1,2.4,10,6,2,1,1,109128,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-14,Pune,31.9,168.6,75.7,4.3,20.4,None,3.1,0.1,1.8,0.1,2.9,0.7,2.9,2.0,10,6,2,1,1,53176,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-14,Jaipur,32.2,146.3,61.0,9.3,47.1,None,3.0,0.1,1.4,0.3,2.5,1.5,3.4,1.8,10,6,2,1,1,51046,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-14,Lucknow,30.9,160.8,72.9,3.7,64.6,None,2.8,0.1,1.3,0.3,1.7,1.3,2.9,1.6,10,6,2,1,1,40094,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-15,Delhi,28.5,131.9,66.4,7.4,68.6,None,16.8,0.0,6.5,2.8,13.7,10.2,22.4,10.0,10,6,2,1,1,292133,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-15,Mumbai,36.5,247.3,68.1,17.2,70.5,Drought,12.5,2.7,13.7,1.7,14.0,5.1,43.9,17.9,10,6,2,1,1,381585,150,3000,20,1,1,0,0,1,Stay hydrated and avoid outdoor activities during peak heat|Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Use natural cooling methods before air conditioning|Harvest rainwater for non-drinking purposes
2023-07-15,Kolkata,31.8,247.9,89.0,6.6,44.7,None,4.5,0.3,5.4,0.4,4.8,5.9,6.1,5.2,10,6,2,1,1,131077,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-15,Chennai,33.9,221.3,89.5,7.7,22.8,None,4.6,0.7,5.5,0.3,3.4,4.5,9.6,3.6,10,6,2,1,1,119460,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-15,Bangalore,34.7,139.0,59.7,17.4,57.2,Drought,8.4,1.0,2.1,0.8,4.6,2.3,27.9,3.5,10,6,2,1,1,137992,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-15,Hyderabad,30.1,167.9,72.2,3.2,26.6,None,6.8,0.0,2.4,0.4,2.6,3.5,7.3,1.9,10,6,2,1,1,75829,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-15,Ahmedabad,33.8,151.3,68.1,7.8,37.1,None,5.6,0.9,3.9,0.5,3.8,4.2,9.4,2.7,10,6,2,1,1,111763,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water|ELDERLY: Stay in cool areas and drink water regularly|CHILDREN: Limit outdoor play to early morning or evening,Harvest rainwater for non-drinking purposes
2023-07-15,Pune,29.2,162.6,74.1,4.1,22.1,None,3.1,0.0,1.7,0.1,2.1,1.8,5.8,1.4,10,6,2,1,1,53397,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-15,Jaipur,30.2,144.5,63.6,5.2,57.9,None,3.0,0.0,1.8,0.4,1.5,1.4,4.2,1.7,10,6,2,1,1,45562,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-07-15,Lucknow,30.3,167.4,72.3,4.0,57.2,None,2.8,0.0,1.3,0.3,1.7,1.9,3.4,1.6,10,6,2,1,1,44488,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-07-16,Delhi,29.9,137.0,66.9,5.0,65.9,None,16.8,0.0,8.9,2.1,12.8,7.9,29.9,7.1,10,6,2,1,1,302432,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
